scan_name;Neighbour;Focal;Repetition;Pot;Type;Tray;Tray_Number;Tray_Position;Batch 
Cad_SYM_2_Cad_1;SYMattis;Cadenza;2;Cad_SYM_2;Mix;16_N3;16;N3;LM1_1_2
Cad_SYM_2_SYM_2;Cadenza;SYMattis;2;Cad_SYM_2;Mix;16_N3;16;N3;LM1_1_2
Cad_Acc_1_Cad_1;Accroc;Cadenza;1;Cad_Acc_1;Mix;16_N3;16;N3;LM1_1_2
Cad_Acc_1_Acc_2;Cadenza;Accroc;1;Cad_Acc_1;Mix;16_N3;16;N3;LM1_1_2
Cad_Rub_2_Cad_1;Rubisko;Cadenza;2;Cad_Rub_2;Mix;16_N3;16;N3;LM1_1_2
Cad_Rub_2_Rub_2;Cadenza;Rubisko;2;Cad_Rub_2;Mix;16_N3;16;N3;LM1_1_2
LGA_LGA_2_LGA_1;LGAbsalon;LGAbsalon;2;LGA_LGA_2;Pure;16_N3;16;N3;LM1_1_2
LGA_LGA_2_LGA_2;LGAbsalon;LGAbsalon;2;LGA_LGA_2;Pure;16_N3;16;N3;LM1_1_2
LGA_LGA_4_LGA_1;LGAbsalon;LGAbsalon;4;LGA_LGA_4;Pure;16_N3;16;N3;LM1_1_2
LGA_LGA_4_LGA_2;LGAbsalon;LGAbsalon;4;LGA_LGA_4;Pure;16_N3;16;N3;LM1_1_2
LGA_Fru_2_LGA_1;Fructidor;LGAbsalon;2;LGA_Fru_2;Mix;16_N3;16;N3;LM1_1_2
LGA_Fru_2_Fru_2;LGAbsalon;Fructidor;2;LGA_Fru_2;Mix;16_N3;16;N3;LM1_1_2
LGA_SYM_4_LGA_1;SYMattis;LGAbsalon;4;LGA_SYM_4;Mix;16_N3;16;N3;LM1_1_2
LGA_SYM_4_SYM_2;LGAbsalon;SYMattis;4;LGA_SYM_4;Mix;16_N3;16;N3;LM1_1_2
Rec_Rec_3_Rec_1;Récital;Récital;3;Réc_Réc_3;Pure;16_N3;16;N3;LM1_1_2
Rec_Rec_3_Rec_2;Récital;Récital;3;Réc_Réc_3;Pure;16_N3;16;N3;LM1_1_2
Rec_SYM_1_Rec_1;SYMattis;Récital;1;Réc_SYM_1;Mix;16_N3;16;N3;LM1_1_2
Rec_SYM_1_SYM_2;Récital;SYMattis;1;Réc_SYM_1;Mix;16_N3;16;N3;LM1_1_2
Rec_Apa_3_Rec_1;Apache;Récital;3;Réc_Apa_3;Mix;16_N3;16;N3;LM1_1_2
Rec_Apa_3_Apa_2;Récital;Apache;3;Réc_Apa_3;Mix;16_N3;16;N3;LM1_1_2
Ber_Gha_1_Ber_1;Ghayta;Bergamo;1;Ber_Gha_1;Mix;16_N3;16;N3;LM1_1_2
Ber_Gha_1_Gha_2;Bergamo;Ghayta;1;Ber_Gha_1;Mix;16_N3;16;N3;LM1_1_2
Ber_SYM_2_Ber_1;SYMattis;Bergamo;2;Ber_SYM_2;Mix;16_N3;16;N3;LM1_1_2
Ber_SYM_2_SYM_2;Bergamo;SYMattis;2;Ber_SYM_2;Mix;16_N3;16;N3;LM1_1_2
Gha_Gha_2_Gha_1;Ghayta;Ghayta;2;Gha_Gha_2;Pure;16_N3;16;N3;LM1_1_2
Gha_Gha_2_Gha_2;Ghayta;Ghayta;2;Gha_Gha_2;Pure;16_N3;16;N3;LM1_1_2
Cal_Cal_8_Cal_1;Calabro;Calabro;8;Cal_Cal_8;Pure ;16_N3;16;N3;LM1_1_2
Cal_Cal_8_Cal_2;Calabro;Calabro;8;Cal_Cal_8;Pure ;16_N3;16;N3;LM1_1_2
Cen_Cen_11_Cen_1;Centurion;Centurion;11;Cen_Cen_11;Pure ;16_N3;16;N3;LM1_1_2
Cen_Cen_11_Cen_2;Centurion;Centurion;11;Cen_Cen_11;Pure ;16_N3;16;N3;LM1_1_2
Cad_Acc_2_Cad_1;Accroc;Cadenza;2;Cad_Acc_2;Mix;17_B2;17;B2;LM1_1_2
Cad_Acc_2_Acc_2;Cadenza;Accroc;2;Cad_Acc_2;Mix;17_B2;17;B2;LM1_1_2
Cad_Acc_3_Cad_1;Accroc;Cadenza;3;Cad_Acc_3;Mix;17_B2;17;B2;LM1_1_2
Cad_Acc_3_Acc_2;Cadenza;Accroc;3;Cad_Acc_3;Mix;17_B2;17;B2;LM1_1_2
LGA_Rec_3_LGA_1;Récital;LGAbsalon;3;LGA_Réc_3;Mix;17_B2;17;B2;LM1_1_2
LGA_Rec_3_Rec_2;LGAbsalon;Récital;3;LGA_Réc_3;Mix;17_B2;17;B2;LM1_1_2
LGA_Ber_1_LGA_1;Bergamo;LGAbsalon;1;LGA_Ber_1;Mix;17_B2;17;B2;LM1_1_2
LGA_Ber_1_Ber_2;LGAbsalon;Bergamo;1;LGA_Ber_1;Mix;17_B2;17;B2;LM1_1_2
LGA_Gha_2_LGA_1;Ghayta;LGAbsalon;2;LGA_Gha_2;Mix;17_B2;17;B2;LM1_1_2
LGA_Gha_2_Gha_2;LGAbsalon;Ghayta;2;LGA_Gha_2;Mix;17_B2;17;B2;LM1_1_2
LGA_Gha_4_LGA_1;Ghayta;LGAbsalon;4;LGA_Gha_4;Mix;17_B2;17;B2;LM1_1_2
LGA_Gha_4_Gha_2;LGAbsalon;Ghayta;4;LGA_Gha_4;Mix;17_B2;17;B2;LM1_1_2
LGA_SYM_3_LGA_1;SYMattis;LGAbsalon;3;LGA_SYM_3;Mix;17_B2;17;B2;LM1_1_2
LGA_SYM_3_SYM_2;LGAbsalon;SYMattis;3;LGA_SYM_3;Mix;17_B2;17;B2;LM1_1_2
LGA_Apa_1_LGA_1;Apache;LGAbsalon;1;LGA_Apa_1;Mix;17_B2;17;B2;LM1_1_2
LGA_Apa_1_Apa_2;LGAbsalon;Apache;1;LGA_Apa_1;Mix;17_B2;17;B2;LM1_1_2
Rec_Gha_3_Rec_1;Ghayta;Récital;3;Réc_Gha_3;Mix;17_B2;17;B2;LM1_1_2
Rec_Gha_3_Gha_2;Récital;Ghayta;3;Réc_Gha_3;Mix;17_B2;17;B2;LM1_1_2
Ber_Acc_1_Ber_1;Accroc;Bergamo;1;Ber_Acc_1;Mix;17_B2;17;B2;LM1_1_2
Ber_Acc_1_Acc_2;Bergamo;Accroc;1;Ber_Acc_1;Mix;17_B2;17;B2;LM1_1_2
Gha_Gha_4_Gha_1;Ghayta;Ghayta;4;Gha_Gha_4;Pure;17_B2;17;B2;LM1_1_2
Gha_Gha_4_Gha_2;Ghayta;Ghayta;4;Gha_Gha_4;Pure;17_B2;17;B2;LM1_1_2
Gha_SYM_1_Gha_1;SYMattis;Ghayta;1;Gha_SYM_1;Mix;17_B2;17;B2;LM1_1_2
Gha_SYM_1_SYM_2;Ghayta;SYMattis;1;Gha_SYM_1;Mix;17_B2;17;B2;LM1_1_2
Gha_Apa_1_Gha_1;Apache;Ghayta;1;Gha_Apa_1;Mix;17_B2;17;B2;LM1_1_2
Gha_Apa_1_Apa_2;Ghayta;Apache;1;Gha_Apa_1;Mix;17_B2;17;B2;LM1_1_2
Gha_Apa_3_Gha_1;Apache;Ghayta;3;Gha_Apa_3;Mix;17_B2;17;B2;LM1_1_2
Gha_Apa_3_Apa_2;Ghayta;Apache;3;Gha_Apa_3;Mix;17_B2;17;B2;LM1_1_2
Des_Des_10_Des_1;Descartes;Descartes;10;Des_Des_10;Pure ;17_B2;17;B2;LM1_1_2
Des_Des_10_Des_2;Descartes;Descartes;10;Des_Des_10;Pure ;17_B2;17;B2;LM1_1_2
LGA_Rec_1_LGA_1;Récital;LGAbsalon;1;LGA_Réc_1;Mix;18_L2;18;L2;LM1_1_2
LGA_Rec_1_Rec_2;LGAbsalon;Récital;1;LGA_Réc_1;Mix;18_L2;18;L2;LM1_1_2
LGA_Bob_2_LGA_1;Bobwhite ;LGAbsalon;2;LGA_Bob_2;Mix;18_L2;18;L2;LM1_1_2
LGA_Bob_2_Bob_2;LGAbsalon;Bobwhite ;2;LGA_Bob_2;Mix;18_L2;18;L2;LM1_1_2
LGA_Apa_2_LGA_1;Apache;LGAbsalon;2;LGA_Apa_2;Mix;18_L2;18;L2;LM1_1_2
LGA_Apa_2_Apa_2;LGAbsalon;Apache;2;LGA_Apa_2;Mix;18_L2;18;L2;LM1_1_2
LGA_Apa_3_LGA_1;Apache;LGAbsalon;3;LGA_Apa_3;Mix;18_L2;18;L2;LM1_1_2
LGA_Apa_3_Apa_2;LGAbsalon;Apache;3;LGA_Apa_3;Mix;18_L2;18;L2;LM1_1_2
Rec_Rec_1_Rec_1;Récital;Récital;1;Réc_Réc_1;Pure;18_L2;18;L2;LM1_1_2
Rec_Rec_1_Rec_2;Récital;Récital;1;Réc_Réc_1;Pure;18_L2;18;L2;LM1_1_2
Rec_SYM_2_Rec_1;SYMattis;Récital;2;Réc_SYM_2;Mix;18_L2;18;L2;LM1_1_2
Rec_SYM_2_SYM_2;Récital;SYMattis;2;Réc_SYM_2;Mix;18_L2;18;L2;LM1_1_2
Rec_Apa_1_Rec_1;Apache;Récital;1;Réc_Apa_1;Mix;18_L2;18;L2;LM1_1_2
Rec_Apa_1_Apa_2;Récital;Apache;1;Réc_Apa_1;Mix;18_L2;18;L2;LM1_1_2
Rec_Rub_4_Rec_1;Rubisko;Récital;4;Réc_Rub_4;Mix;18_L2;18;L2;LM1_1_2
Rec_Rub_4_Rub_2;Récital;Rubisko;4;Réc_Rub_4;Mix;18_L2;18;L2;LM1_1_2
Ber_Fru_1_Ber_1;Fructidor;Bergamo;1;Ber_Fru_1;Mix;18_L2;18;L2;LM1_1_2
Ber_Fru_1_Fru_2;Bergamo;Fructidor;1;Ber_Fru_1;Mix;18_L2;18;L2;LM1_1_2
Ber_SYM_1_Ber_1;SYMattis;Bergamo;1;Ber_SYM_1;Mix;18_L2;18;L2;LM1_1_2
Ber_SYM_1_SYM_2;Bergamo;SYMattis;1;Ber_SYM_1;Mix;18_L2;18;L2;LM1_1_2
Gha_Gha_3_Gha_1;Ghayta;Ghayta;3;Gha_Gha_3;Pure;18_L2;18;L2;LM1_1_2
Gha_Gha_3_Gha_2;Ghayta;Ghayta;3;Gha_Gha_3;Pure;18_L2;18;L2;LM1_1_2
Gha_Fru_1_Gha_1;Fructidor;Ghayta;1;Gha_Fru_1;Mix;18_L2;18;L2;LM1_1_2
Gha_Fru_1_Fru_2;Ghayta;Fructidor;1;Gha_Fru_1;Mix;18_L2;18;L2;LM1_1_2
Gha_Bob_4_Gha_1;Bobwhite ;Ghayta;4;Gha_Bob_4;Mix;18_L2;18;L2;LM1_1_2
Gha_Bob_4_Bob_2;Ghayta;Bobwhite ;4;Gha_Bob_4;Mix;18_L2;18;L2;LM1_1_2
Gen_Gen_9_Gen_1;Geny (AB);Geny (AB);9;Gen_Gen_9;Pure ;18_L2;18;L2;LM1_1_2
Gen_Gen_9_Gen_2;Geny (AB);Geny (AB);9;Gen_Gen_9;Pure ;18_L2;18;L2;LM1_1_2
Des_Des_9_Des_1;Descartes;Descartes;9;Des_Des_9;Pure ;18_L2;18;L2;LM1_1_2
Des_Des_9_Des_2;Descartes;Descartes;9;Des_Des_9;Pure ;18_L2;18;L2;LM1_1_2
Cad_Rec_2_Cad_1;Récital;Cadenza;2;Cad_Réc_2;Mix;19_H1;19;H1;LM1_1_2
Cad_Rec_2_Rec_2;Cadenza;Récital;2;Cad_Réc_2;Mix;19_H1;19;H1;LM1_1_2
Cad_Rec_4_Cad_1;Récital;Cadenza;4;Cad_Réc_4;Mix;19_H1;19;H1;LM1_1_2
Cad_Rec_4_Rec_2;Cadenza;Récital;4;Cad_Réc_4;Mix;19_H1;19;H1;LM1_1_2
Cad_Ber_1_Cad_1;Bergamo;Cadenza;1;Cad_Ber_1;Mix;19_H1;19;H1;LM1_1_2
Cad_Ber_1_Ber_2;Cadenza;Bergamo;1;Cad_Ber_1;Mix;19_H1;19;H1;LM1_1_2
Cad_Gha_1_Cad_1;Ghayta;Cadenza;1;Cad_Gha_1;Mix;19_H1;19;H1;LM1_1_2
Cad_Gha_1_Gha_2;Cadenza;Ghayta;1;Cad_Gha_1;Mix;19_H1;19;H1;LM1_1_2
Cad_Gha_4_Cad_1;Ghayta;Cadenza;4;Cad_Gha_4;Mix;19_H1;19;H1;LM1_1_2
Cad_Gha_4_Gha_2;Cadenza;Ghayta;4;Cad_Gha_4;Mix;19_H1;19;H1;LM1_1_2
Cad_Apa_4_Cad_1;Apache;Cadenza;4;Cad_Apa_4;Mix;19_H1;19;H1;LM1_1_2
Cad_Apa_4_Apa_2;Cadenza;Apache;4;Cad_Apa_4;Mix;19_H1;19;H1;LM1_1_2
LGA_Gha_1_LGA_1;Ghayta;LGAbsalon;1;LGA_Gha_1;Mix;19_H1;19;H1;LM1_1_2
LGA_Gha_1_Gha_2;LGAbsalon;Ghayta;1;LGA_Gha_1;Mix;19_H1;19;H1;LM1_1_2
LGA_Rub_1_LGA_1;Rubisko;LGAbsalon;1;LGA_Rub_1;Mix;19_H1;19;H1;LM1_1_2
LGA_Rub_1_Rub_2;LGAbsalon;Rubisko;1;LGA_Rub_1;Mix;19_H1;19;H1;LM1_1_2
Rec_Ber_4_Rec_1;Bergamo;Récital;4;Réc_Ber_4;Mix;19_H1;19;H1;LM1_1_2
Rec_Ber_4_Ber_2;Récital;Bergamo;4;Réc_Ber_4;Mix;19_H1;19;H1;LM1_1_2
Rec_Fru_3_Rec_1;Fructidor;Récital;3;Réc_Fru_3;Mix;19_H1;19;H1;LM1_1_2
Rec_Fru_3_Fru_2;Récital;Fructidor;3;Réc_Fru_3;Mix;19_H1;19;H1;LM1_1_2
Ber_Bob_2_Ber_1;Bobwhite ;Bergamo;2;Ber_Bob_2;Mix;19_H1;19;H1;LM1_1_2
Ber_Bob_2_Bob_2;Bergamo;Bobwhite ;2;Ber_Bob_2;Mix;19_H1;19;H1;LM1_1_2
Soi_Chi_1_Soi_1;Chinese spring;Soissons;1;Soi_Chi_1;Mix;20_M1;20;M1;LM1_1_3
Soi_Chi_1_Chi_2;Soissons;Chinese spring;1;Soi_Chi_1;Mix;20_M1;20;M1;LM1_1_3
Chi_Chi_3_Chi_1;Chinese spring;Chinese spring;3;Chi_Chi_3;Pure;20_M1;20;M1;LM1_1_3
Chi_Chi_3_Chi_2;Chinese spring;Chinese spring;3;Chi_Chi_3;Pure;20_M1;20;M1;LM1_1_3
Tit_Ber_2_Tit_1;Bergamo;Titlis;2;Tit_Ber_2;Mix;20_M1;20;M1;LM1_1_3
Tit_Ber_2_Ber_2;Titlis;Bergamo;2;Tit_Ber_2;Mix;20_M1;20;M1;LM1_1_3
Tit_Bob_4_Tit_1;Bobwhite ;Titlis;4;Tit_Bob_4;Mix;20_M1;20;M1;LM1_1_3
Tit_Bob_4_Bob_2;Titlis;Bobwhite ;4;Tit_Bob_4;Mix;20_M1;20;M1;LM1_1_3
Tit_Rub_3_Tit_1;Rubisko;Titlis;3;Tit_Rub_3;Mix;20_M1;20;M1;LM1_1_3
Tit_Rub_3_Rub_2;Titlis;Rubisko;3;Tit_Rub_3;Mix;20_M1;20;M1;LM1_1_3
Gha_Rub_1_Gha_1;Rubisko;Ghayta;1;Gha_Rub_1;Mix;20_M1;20;M1;LM1_1_3
Gha_Rub_1_Rub_2;Ghayta;Rubisko;1;Gha_Rub_1;Mix;20_M1;20;M1;LM1_1_3
Fru_Fru_3_Fru_1;Fructidor;Fructidor;3;Fru_Fru_3;Pure ;20_M1;20;M1;LM1_1_3
Fru_Fru_3_Fru_2;Fructidor;Fructidor;3;Fru_Fru_3;Pure ;20_M1;20;M1;LM1_1_3
Fru_Apa_1_Fru_1;Apache;Fructidor;1;Fru_Apa_1;Mix;20_M1;20;M1;LM1_1_3
Fru_Apa_1_Apa_2;Fructidor;Apache;1;Fru_Apa_1;Mix;20_M1;20;M1;LM1_1_3
Bob_Bob_2_Bob_1;Bobwhite ;Bobwhite ;2;Bob_Bob_2;Pure ;20_M1;20;M1;LM1_1_3
Bob_Bob_2_Bob_2;Bobwhite ;Bobwhite ;2;Bob_Bob_2;Pure ;20_M1;20;M1;LM1_1_3
SYM_Rub_2_SYM_1;Rubisko;SYMattis;2;SYM_Rub_2;Mix ;20_M1;20;M1;LM1_1_3
SYM_Rub_2_Rub_2;SYMattis;Rubisko;2;SYM_Rub_2;Mix ;20_M1;20;M1;LM1_1_3
SYM_Rub_4_SYM_1;Rubisko;SYMattis;4;SYM_Rub_4;Mix ;20_M1;20;M1;LM1_1_3
SYM_Rub_4_Rub_2;SYMattis;Rubisko;4;SYM_Rub_4;Mix ;20_M1;20;M1;LM1_1_3
Apa_Apa_3_Apa_1;Apache;Apache;3;Apa_Apa_3;Pure ;20_M1;20;M1;LM1_1_3
Apa_Apa_3_Apa_2;Apache;Apache;3;Apa_Apa_3;Pure ;20_M1;20;M1;LM1_1_3
Apa_Apa_4_Apa_1;Apache;Apache;4;Apa_Apa_4;Pure ;20_M1;20;M1;LM1_1_3
Apa_Apa_4_Apa_2;Apache;Apache;4;Apa_Apa_4;Pure ;20_M1;20;M1;LM1_1_3
Acc_Rub_2_Acc_1;Rubisko;Accroc;2;Acc_Rub_2;Mix;20_M1;20;M1;LM1_1_3
Acc_Rub_2_Rub_2;Accroc;Rubisko;2;Acc_Rub_2;Mix;20_M1;20;M1;LM1_1_3
Acc_Rub_4_Acc_1;Rubisko;Accroc;4;Acc_Rub_4;Mix;20_M1;20;M1;LM1_1_3
Acc_Rub_4_Rub_2;Accroc;Rubisko;4;Acc_Rub_4;Mix;20_M1;20;M1;LM1_1_3
Soi_Soi_2_Soi_1;Soissons;Soissons;2;Soi_Soi_2;Pure;21_K2;21;K2;LM1_1_3
Soi_Soi_2_Soi_2;Soissons;Soissons;2;Soi_Soi_2;Pure;21_K2;21;K2;LM1_1_3
Tit_Tit_2_Tit_1;Titlis;Titlis;2;Tit_Tit_2;Pure;21_K2;21;K2;LM1_1_3
Tit_Tit_2_Tit_2;Titlis;Titlis;2;Tit_Tit_2;Pure;21_K2;21;K2;LM1_1_3
Tit_Cad_1_Tit_1;Cadenza;Titlis;1;Tit_Cad_1;Mix;21_K2;21;K2;LM1_1_3
Tit_Cad_1_Cad_2;Titlis;Cadenza;1;Tit_Cad_1;Mix;21_K2;21;K2;LM1_1_3
Tit_LGA_1_Tit_1;LGAbsalon;Titlis;1;Tit_LGA_1;Mix;21_K2;21;K2;LM1_1_3
Tit_LGA_1_LGA_2;Titlis;LGAbsalon;1;Tit_LGA_1;Mix;21_K2;21;K2;LM1_1_3
Tit_Rec_4_Tit_1;Récital;Titlis;4;Tit_Réc_4;Mix;21_K2;21;K2;LM1_1_3
Tit_Rec_4_Rec_2;Titlis;Récital;4;Tit_Réc_4;Mix;21_K2;21;K2;LM1_1_3
Tit_Ber_1_Tit_1;Bergamo;Titlis;1;Tit_Ber_1;Mix;21_K2;21;K2;LM1_1_3
Tit_Ber_1_Ber_2;Titlis;Bergamo;1;Tit_Ber_1;Mix;21_K2;21;K2;LM1_1_3
Tit_Apa_4_Tit_1;Apache;Titlis;4;Tit_Apa_4;Mix;21_K2;21;K2;LM1_1_3
Tit_Apa_4_Apa_2;Titlis;Apache;4;Tit_Apa_4;Mix;21_K2;21;K2;LM1_1_3
Tit_Acc_4_Tit_1;Accroc;Titlis;4;Tit_Acc_4;Mix;21_K2;21;K2;LM1_1_3
Tit_Acc_4_Acc_2;Titlis;Accroc;4;Tit_Acc_4;Mix;21_K2;21;K2;LM1_1_3
Fru_Bob_3_Fru_1;Bobwhite ;Fructidor;3;Fru_Bob_3;Mix;21_K2;21;K2;LM1_1_3
Fru_Bob_3_Bob_2;Fructidor;Bobwhite ;3;Fru_Bob_3;Mix;21_K2;21;K2;LM1_1_3
Fru_Bob_4_Fru_1;Bobwhite ;Fructidor;4;Fru_Bob_4;Mix;21_K2;21;K2;LM1_1_3
Fru_Bob_4_Bob_2;Fructidor;Bobwhite ;4;Fru_Bob_4;Mix;21_K2;21;K2;LM1_1_3
Fru_SYM_2_Fru_1;SYMattis;Fructidor;2;Fru_SYM_2;Mix;21_K2;21;K2;LM1_1_3
Fru_SYM_2_SYM_2;Fructidor;SYMattis;2;Fru_SYM_2;Mix;21_K2;21;K2;LM1_1_3
Apa_Acc_2_Apa_1;Accroc;Apache;2;Apa_Acc_2;Mix;21_K2;21;K2;LM1_1_3
Apa_Acc_2_Acc_2;Apache;Accroc;2;Apa_Acc_2;Mix;21_K2;21;K2;LM1_1_3
Apa_Acc_3_Apa_1;Accroc;Apache;3;Apa_Acc_3;Mix;21_K2;21;K2;LM1_1_3
Apa_Acc_3_Acc_2;Apache;Accroc;3;Apa_Acc_3;Mix;21_K2;21;K2;LM1_1_3
Apa_Rub_1_Apa_1;Rubisko;Apache;1;Apa_Rub_1;Mix;21_K2;21;K2;LM1_1_3
Apa_Rub_1_Rub_2;Apache;Rubisko;1;Apa_Rub_1;Mix;21_K2;21;K2;LM1_1_3
Ven_Ven_9_Ven_1;Venezio;Venezio;9;Ven_Ven_9;Pure ;21_K2;21;K2;LM1_1_3
Ven_Ven_9_Ven_2;Venezio;Venezio;9;Ven_Ven_9;Pure ;21_K2;21;K2;LM1_1_3
Soi_Soi_3_Soi_1;Soissons;Soissons;3;Soi_Soi_3;Pure;22_E1;22;E1;LM1_1_3
Soi_Soi_3_Soi_2;Soissons;Soissons;3;Soi_Soi_3;Pure;22_E1;22;E1;LM1_1_3
Chi_Tit_4_Chi_1;Titlis;Chinese spring;4;Chi_Tit_4;Mix;22_E1;22;E1;LM1_1_3
Chi_Tit_4_Tit_2;Chinese spring;Titlis;4;Chi_Tit_4;Mix;22_E1;22;E1;LM1_1_3
Tit_Cad_3_Tit_1;Cadenza;Titlis;3;Tit_Cad_3;Mix;22_E1;22;E1;LM1_1_3
Tit_Cad_3_Cad_2;Titlis;Cadenza;3;Tit_Cad_3;Mix;22_E1;22;E1;LM1_1_3
Tit_Rec_2_Tit_1;Récital;Titlis;2;Tit_Réc_2;Mix;22_E1;22;E1;LM1_1_3
Tit_Rec_2_Rec_2;Titlis;Récital;2;Tit_Réc_2;Mix;22_E1;22;E1;LM1_1_3
Tit_Ber_3_Tit_1;Bergamo;Titlis;3;Tit_Ber_3;Mix;22_E1;22;E1;LM1_1_3
Tit_Ber_3_Ber_2;Titlis;Bergamo;3;Tit_Ber_3;Mix;22_E1;22;E1;LM1_1_3
Tit_Ber_4_Tit_1;Bergamo;Titlis;4;Tit_Ber_4;Mix;22_E1;22;E1;LM1_1_3
Tit_Ber_4_Ber_2;Titlis;Bergamo;4;Tit_Ber_4;Mix;22_E1;22;E1;LM1_1_3
Tit_Apa_3_Tit_1;Apache;Titlis;3;Tit_Apa_3;Mix;22_E1;22;E1;LM1_1_3
Tit_Apa_3_Apa_2;Titlis;Apache;3;Tit_Apa_3;Mix;22_E1;22;E1;LM1_1_3
Gha_Acc_1_Gha_1;Accroc;Ghayta;1;Gha_Acc_1;Mix;22_E1;22;E1;LM1_1_3
Gha_Acc_1_Acc_2;Ghayta;Accroc;1;Gha_Acc_1;Mix;22_E1;22;E1;LM1_1_3
Fru_Fru_1_Fru_1;Fructidor;Fructidor;1;Fru_Fru_1;Pure ;22_E1;22;E1;LM1_1_3
Fru_Fru_1_Fru_2;Fructidor;Fructidor;1;Fru_Fru_1;Pure ;22_E1;22;E1;LM1_1_3
Fru_Fru_2_Fru_1;Fructidor;Fructidor;2;Fru_Fru_2;Pure ;22_E1;22;E1;LM1_1_3
Fru_Fru_2_Fru_2;Fructidor;Fructidor;2;Fru_Fru_2;Pure ;22_E1;22;E1;LM1_1_3
Fru_Acc_2_Fru_1;Accroc;Fructidor;2;Fru_Acc_2;Mix;22_E1;22;E1;LM1_1_3
Fru_Acc_2_Acc_2;Fructidor;Accroc;2;Fru_Acc_2;Mix;22_E1;22;E1;LM1_1_3
Bob_Acc_3_Bob_1;Accroc;Bobwhite ;3;Bob_Acc_3;Mix;22_E1;22;E1;LM1_1_3
Bob_Acc_3_Acc_2;Bobwhite ;Accroc;3;Bob_Acc_3;Mix;22_E1;22;E1;LM1_1_3
Apa_Acc_1_Apa_1;Accroc;Apache;1;Apa_Acc_1;Mix ;22_E1;22;E1;LM1_1_3
Apa_Acc_1_Acc_2;Apache;Accroc;1;Apa_Acc_1;Mix;22_E1;22;E1;LM1_1_3
Apa_Rub_4_Apa_1;Rubisko;Apache;4;Apa_Rub_4;Mix;22_E1;22;E1;LM1_1_3
Apa_Rub_4_Rub_2;Apache;Rubisko;4;Apa_Rub_4;Mix;22_E1;22;E1;LM1_1_3
Acc_Rub_3_Acc_1;Rubisko;Accroc;3;Acc_Rub_3;Mix;22_E1;22;E1;LM1_1_3
Acc_Rub_3_Rub_2;Accroc;Rubisko;3;Acc_Rub_3;Mix;22_E1;22;E1;LM1_1_3
Soi_Tit_4_Soi_1;Titlis;Soissons;4;Soi_Tit_4;Mix;23_A4;23;A4;LM1_1_3
Soi_Tit_4_Tit_2;Soissons;Titlis;4;Soi_Tit_4;Mix;23_A4;23;A4;LM1_1_3
Chi_Tit_3_Chi_1;Titlis;Chinese spring;3;Chi_Tit_3;Mix;23_A4;23;A4;LM1_1_3
Chi_Tit_3_Tit_2;Chinese spring;Titlis;3;Chi_Tit_3;Mix;23_A4;23;A4;LM1_1_3
Tit_Tit_3_Tit_1;Titlis;Titlis;3;Tit_Tit_3;Pure;23_A4;23;A4;LM1_1_3
Tit_Tit_3_Tit_2;Titlis;Titlis;3;Tit_Tit_3;Pure;23_A4;23;A4;LM1_1_3
Fru_Fru_4_Fru_1;Fructidor;Fructidor;4;Fru_Fru_4;Pure ;23_A4;23;A4;LM1_1_3
Fru_Fru_4_Fru_2;Fructidor;Fructidor;4;Fru_Fru_4;Pure ;23_A4;23;A4;LM1_1_3
Fru_SYM_4_Fru_1;SYMattis;Fructidor;4;Fru_SYM_4;Mix;23_A4;23;A4;LM1_1_3
Fru_SYM_4_SYM_2;Fructidor;SYMattis;4;Fru_SYM_4;Mix;23_A4;23;A4;LM1_1_3
Fru_Apa_2_Fru_1;Apache;Fructidor;2;Fru_Apa_2;Mix;23_A4;23;A4;LM1_1_3
Fru_Apa_2_Apa_2;Fructidor;Apache;2;Fru_Apa_2;Mix;23_A4;23;A4;LM1_1_3
Fru_Acc_3_Fru_1;Accroc;Fructidor;3;Fru_Acc_3;Mix;23_A4;23;A4;LM1_1_3
Fru_Acc_3_Acc_2;Fructidor;Accroc;3;Fru_Acc_3;Mix;23_A4;23;A4;LM1_1_3
Fru_Rub_1_Fru_1;Rubisko;Fructidor;1;Fru_Rub_1;Mix;23_A4;23;A4;LM1_1_3
Fru_Rub_1_Rub_2;Fructidor;Rubisko;1;Fru_Rub_1;Mix;23_A4;23;A4;LM1_1_3
Bob_Rub_4_Bob_1;Rubisko;Bobwhite ;4;Bob_Rub_4;Mix;23_A4;23;A4;LM1_1_3
Bob_Rub_4_Rub_2;Bobwhite ;Rubisko;4;Bob_Rub_4;Mix;23_A4;23;A4;LM1_1_3
SYM_SYM_1_SYM_1;SYMattis;SYMattis;1;SYM_SYM_1;Pure ;23_A4;23;A4;LM1_1_3
